,log_GrLivArea,has_pool,log_LotArea,log_MasVnrArea,bc_LotArea,yeo_TotalBsmtSF,yeo_GarageArea,yeo_WoodDeckSF,yeo_OpenPorchSF,log_price
57,7.450079569807499,False,9.36263218231844,0.0,10.86005463945634,198.97303142172993,209.67163684399677,-0.0,4.370229001838203,12.188417710291453
58,7.987864096085687,False,9.523836379320944,6.939253946041508,11.075974249971061,287.3152285686253,232.36921666355556,4.310040661677823,0.0,12.991753427493052
59,6.659293919683638,False,8.881836305004146,0.0,10.222428879554961,185.0332364885656,142.56230808809255,4.323594260530996,0.0,11.73526869611367
60,7.05444965813294,False,9.478227817099784,0.0,11.014776070534536,248.22424696872724,212.99080686304876,-0.0,4.0232091460504495,11.970350312009105
61,7.01301578963963,False,8.881836305004146,0.0,10.222428879554961,138.76356052384102,121.02163914432202,-0.0,0.0,11.522875795823397
62,7.222566018822171,False,8.770594329891145,5.187385805840755,10.07624766026287,281.24020700738487,184.8348505375304,3.9955697150229277,4.002481325970874,12.218495165528731
63,7.444248649496705,False,9.239899174217728,0.0,10.69638470762952,147.64316231287629,183.58894020794867,2.3229408509402085,2.5212015455605217,11.84939770159144
64,7.617759576608505,False,9.14580185083861,6.352629396319567,10.571322063679885,231.94903411685942,233.54928044371184,5.003916367573401,3.687896464005334,12.299107511497363
65,7.813187267521416,False,9.16858043772795,5.84354441703136,10.601563172750405,245.83123812704665,292.9363542927816,4.310040661677823,5.173715988337395,12.666657052859417
66,7.699389406256737,False,9.898475010712584,5.662960480135946,11.58195162444569,365.07507366048225,212.99080686304876,4.600956796708307,0.0,12.100712129872347
67,7.2991214627108,False,9.274722630905451,5.123963979403259,10.742760187589177,293.7960804011469,207.55310444304828,4.118811771151956,3.4694378952082165,12.328290278254423
68,6.616065185132817,False,8.435549202375727,0.0,9.638998565746125,179.17592424655257,97.11138517827446,-0.0,0.0,11.289781913656018
69,7.734996194022781,False,9.654577374584886,0.0,11.251883720071223,271.11428694745064,240.01526078744203,-0.0,3.147336503702902,12.323855681186558
70,7.706612913964197,False,9.521568058002977,7.017506142941256,11.07292854451162,402.803558590005,194.73390792212024,4.598839163306417,0.0,12.404923504275338
71,6.739336627357174,False,8.935771938669784,0.0,10.293486144676425,196.38593483542795,145.20043925220284,-0.0,0.0,11.771436160121729
72,7.4489161025442,False,9.224341891611996,3.713572066704308,10.675682735991092,194.1341093946476,166.8879221537279,-0.0,4.676761935829989,12.128111104060462
73,6.990256500493881,False,9.230142999272362,4.653960350157523,10.683401065751283,236.66197506482825,186.70008828681972,-0.0,0.0,11.883799128308773
74,7.380879035564116,False,8.663887570567042,0.0,9.936498178107744,195.52092191352273,151.42238355340115,-0.0,0.0,11.584315461056901
75,6.895682697747868,False,7.3752557780097545,0.0,8.28476780814157,125.25859072229323,124.10131564422858,3.9955697150229277,4.751760105746181,11.418614785498987
76,6.858565034791365,False,9.044875932248651,0.0,10.437587848932091,214.59346343481334,119.30290507732684,-0.0,0.0,11.818570237796182
77,7.158513997329321,False,9.06357899058078,0.0,10.46233924781407,165.60576230754708,104.27195617018407,-0.0,0.0,11.751942365440728
78,7.477604243197589,False,9.285262298493443,0.0,10.756806045463936,339.8621183588698,0.0,-0.0,0.0,11.824079893607152
79,7.114769448366463,False,9.25339986143663,0.0,10.714358060870449,120.78101244961472,171.01884976582272,3.661226528683504,0.0,11.608235644774552
80,7.669495251007694,False,9.472704636443673,6.3578422665081,11.007370854485622,205.1347623584175,192.57861632371126,-0.0,4.399426757695597,12.173032791451973
81,7.198183577101943,False,8.411832675758411,6.095824562432225,9.608218898724587,260.69752941159817,159.84254366186755,-0.0,5.465149293109869,11.941455846009388
82,7.354362330421477,False,9.230731061623917,6.150602768446279,10.684183555604118,310.15290308657796,266.3514120494785,4.118811771151956,4.730864331903213,12.409013489526863
83,6.970730078143525,False,9.092907275084087,4.204692619390966,10.501180798159224,233.25247880783115,177.6438016878652,3.661226528683504,0.0,11.747997587149712
84,7.295735072749282,False,9.051344640485725,3.1354942159291497,10.44614683786868,109.11000319166672,158.2313840348364,3.9955697150229277,4.399426757695597,12.034691028774553
85,7.790282380703483,False,9.68402471906149,5.652489180268651,11.291602851223628,268.6396210648923,177.95783922672393,4.0340629855984025,4.534484724649496,12.468436909997665
86,7.352441100243583,False,9.385217621880901,0.0,10.890241110474355,167.80245341345665,158.2313840348364,3.8707525234931164,3.742817412053643,12.066810578196666
87,7.1098794630722715,False,8.281723990411392,4.343805421853684,9.439763197660168,154.46410992827748,198.41594370446313,-0.0,5.636839999640992,12.010665849187564
88,7.330405211844402,False,9.0442857876461,0.0,10.436807091898013,224.73349475545254,0.0,-0.0,0.0,11.350406535472453
89,6.897704943128636,False,8.995908761263994,0.0,10.372853105272574,220.92937960303217,0.0,-0.0,0.0,11.724805824005728
90,6.946975992135418,False,8.881836305004146,0.0,10.222428879554961,0.0,164.65379278874116,-0.0,3.4694378952082165,11.607326140391713
91,7.118826249062078,False,9.047821442478408,5.318119993844216,10.441484950825428,260.3843579632248,183.58894020794867,-0.0,0.0,11.498826540590727
92,6.871091294610546,False,9.500020447090638,0.0,11.044006937580221,201.7196996690182,168.47950502090484,-0.0,0.0,12.004568269319446
93,7.736743682453495,False,8.881836305004146,0.0,10.222428879554961,257.0880372159624,191.65321376753505,-0.0,0.0,11.804848531679264
94,7.487733761436444,False,9.141740280483926,0.0,10.56593211606009,192.74382430089392,244.98417100625994,-0.0,5.247824511144383,12.229545001715316
95,7.293017679772782,False,9.186559843310778,4.23410650459726,10.625447892623962,167.07134492229804,164.65379278874116,4.4336681758627945,4.26121673832085,12.128111104060462
96,7.370230641807081,False,9.236397906295473,5.214935757608986,10.691724724713598,313.82798808765926,181.09122867557275,4.180919337024714,3.4694378952082165,12.273731294003989
97,6.866933284461882,False,9.298442820197728,3.8918202981106265,10.774377728266405,215.93272672488754,168.47950502090484,3.9955697150229277,0.0,11.458997122944673
98,6.727431724850855,False,9.270964993792617,0.0,10.737753619647387,124.44867987905897,147.17179507156158,-0.0,0.0,11.326595886778735
99,7.110696122978827,False,9.139917907679637,0.0,10.563513938147178,214.25819089221383,0.0,4.69996233838161,0.0,11.76718001130949
100,7.383989457978509,False,9.268892258925797,3.367295829986474,10.734992216275174,317.0496233358989,183.58894020794867,4.221772805206092,4.340206762926745,12.230765258120545
101,7.4570320891223805,False,9.127610724377186,5.820082930352362,10.54718662408387,178.10379537849334,182.34107276242506,4.310040661677823,3.9377458460262567,12.089538829274222
102,7.336285660021297,False,8.85623355614316,0.0,10.18874013945241,0.0,161.44996254137624,-0.0,0.0,11.686576205316552
103,7.111512116496157,False,9.249753374333018,0.0,10.709502782524483,258.9734492326199,261.1916449190669,-0.0,3.687896464005334,12.200557464842063
104,7.505492274737424,False,8.956479847999912,6.398594934535208,10.320799214321662,229.17065343570692,104.27195617018407,-0.0,0.0,12.040608205802641
105,7.596894438144544,False,9.14580185083861,6.645090969505644,10.571322063679885,231.29634992258377,234.433423201501,4.099872875095126,3.9152564755567476,12.429216196844383
106,6.953684210870537,False,9.287301413112312,0.0,10.759524033372664,159.88308049010067,115.84815171635313,-0.0,0.0,11.512925464970229
107,6.670766320845874,False,8.699514748210191,0.0,9.983106328911393,186.61941516781764,107.80978563629292,-0.0,0.0,11.652687407345388
108,7.324489979348532,False,9.047821442478408,0.0,10.441484950825428,187.32287126487572,0.0,-0.0,0.0,11.652687407345388
109,7.519692404116539,False,9.371693622333941,6.175867270105761,10.872163133416153,350.6445743444314,203.90962940308097,-0.0,4.94954436461865,12.154779351142624
110,7.5256399750415355,False,9.161675199994901,0.0,10.59239344945812,221.59260257711395,133.5732588912801,4.274785963591166,0.0,11.82700601127654
111,7.265429723253953,False,8.955448122347393,0.0,10.3194379868636,109.11000319166672,158.2313840348364,4.267485832214458,0.0,12.100712129872347
112,7.899524472032198,False,9.206834232646894,5.3981627015177525,10.652397327855002,264.9125603062743,276.03527205539933,3.9955697150229277,5.3822647136051485,12.858319703517948
113,7.7226775164680035,False,9.95227771670556,5.220355825078324,11.65509910316243,345.6936297622067,174.18084598614104,4.213814404551763,4.932207491485129,12.287652632522597
114,7.749322464660356,False,8.889997357284841,0.0,10.233173008519064,227.20232908134042,82.40481040341002,4.4108736731396005,0.0,12.46651198158808
115,7.284820912568604,False,8.080237416216702,7.029972911706386,9.180227166705624,175.95273460357947,171.01884976582272,-0.0,3.568653066502225,12.078239274020289
116,6.9957661563048505,False,9.360138737064577,4.762173934797756,10.856723329077974,237.6329559870439,121.02163914432202,-0.0,3.0991248764143817,11.842229212112828
117,7.025538314638521,False,9.05204779298159,0.0,10.447077308388481,242.94881168667692,167.84329035786647,3.7158759511651063,4.277491594404858,11.951180395901384
118,8.07775756373692,False,9.423514392252901,0.0,10.941474735699979,326.21261127440397,218.39658070448846,4.726161863582764,0.0,12.676076274775909
119,7.283448228756631,False,9.0432226489245,0.0,10.435400603051395,175.77306564256733,154.99761894473843,-0.0,3.2799528372228983,12.007560729337492
120,6.895682697747868,False,9.973619774716505,0.0,11.684148456014778,212.2426817014745,202.0822471449123,-0.0,5.016213002143093,12.100712129872347
121,7.023758954738443,False,8.70946507906336,0.0,9.996132723546292,176.49135745826644,112.71848151889007,-0.0,0.0,11.512925464970229
122,6.984716320118266,False,9.155250405658222,4.912654885736052,10.583863484464295,235.68959750023805,121.02163914432202,-0.0,0.0,11.820410164718188
123,7.089243155027514,False,8.973604867142505,0.0,10.343399792747483,254.72443729811778,199.02807536751703,-0.0,4.26121673832085,11.94405831982697
124,7.368970402194793,False,9.743494841225237,0.0,11.371927714863242,280.01969695163353,169.43278845490494,4.310040661677823,0.0,12.106252310247962
125,6.625392368007956,False,8.821732380934442,0.0,10.143384825402613,136.8071407147218,0.0,3.424205521912102,0.0,11.344506813345266
126,6.86484777797086,False,8.502688505213357,0.0,9.726255564356741,235.3651595939635,171.01884976582272,-0.0,5.496594320193121,11.759785542901755
127,6.733401891837359,False,8.38662882139512,0.0,9.575533705669404,165.60576230754708,0.0,-0.0,0.0,11.37366339763672
128,7.206377291472252,False,8.934586870389676,5.58724865840025,10.291923606974684,163.39884750325936,175.12685382663943,4.296180635289273,4.821834364897996,11.951180395901384
129,6.959398512133975,False,9.101975347298058,4.454347296253507,10.513197433221402,223.90844126797657,264.06106628969485,-0.0,4.508809193772295,11.918390573078392
130,7.676473646389156,False,9.560997243589352,5.736572297479192,11.12590109438952,209.88275516283977,185.76801047423132,3.9043075723861675,4.309311822332093,12.328290278254423
131,7.627544390488503,False,9.411156511406302,3.713572066704308,10.924935660421164,221.2610780499276,154.99761894473843,2.8439730684112807,3.981339658035706,12.404923504275338
132,7.190676034332207,False,8.90761234131913,0.0,10.256372609922543,232.92685714597312,227.3383286074287,-0.0,0.0,11.923378114589433
133,7.16703787691222,False,8.832441791585824,4.919980925828125,10.157458255638854,265.3794433830332,180.77845648122033,4.310040661677823,3.320680601402862,12.301382825334498
134,7.450660796211539,False,9.24329147211587,0.0,10.700900139427551,294.9962788095302,171.01884976582272,-0.0,4.698733114980904,12.100712129872347
135,7.427738840532894,False,9.249561085129464,5.666426688112432,10.709246765671606,271.11428694745064,199.02807536751703,3.856825638344463,0.0,12.066810578196666
136,7.101675971619444,False,9.245224773829685,5.2832037287379885,10.703473737526215,257.0880372159624,131.22018752876846,-0.0,4.850514132521052,11.870599909242044
137,7.580189417944541,False,9.311994025702683,4.2626798770413155,10.792451064184458,359.4951761497778,268.6372058891293,-0.0,0.0,12.049418835484797
138,7.524021415206125,False,9.112286431500795,5.771441123130016,10.526865354288882,223.2476317654535,237.96232572810112,4.4108736731396005,4.802277773533761,12.345834587905333
139,7.475339236566737,False,9.643809676493944,0.0,11.237369081736842,210.5579631128787,180.46555919132814,4.545606721293515,4.730864331903213,12.352335152508426
140,6.761572768804055,False,9.259130536145614,0.0,10.721989531228772,199.66093546684252,0.0,-0.0,0.0,11.652687407345388
141,7.458186157340487,False,9.36263218231844,0.0,10.86005463945634,334.9994981764765,237.96232572810112,4.189307774742004,3.2799528372228983,12.468436909997665
142,7.233455418621439,False,9.050171619823361,0.0,10.44459464333492,207.51350901237578,255.43072800214057,-0.0,0.0,12.01974306733868
143,7.313886831633462,False,9.24329147211587,5.214935757608986,10.700900139427551,299.3327578091861,213.2919543439963,4.118811771151956,3.4694378952082165,12.225875272826354
144,7.454719949364001,False,9.116029692504942,5.820082930352362,10.531828336069665,334.1388237122001,191.0357046863262,-0.0,0.0,11.736069016284437
145,7.443663683115591,False,7.8328075165248645,3.9318256327243257,8.86371718853732,217.60273118462354,151.74820434321248,-0.0,3.7950223254993545,11.77528972943772
146,6.774223886357614,False,8.719317375506371,0.0,10.009034729917122,173.43148713126558,82.40481040341002,3.3529195321602394,0.0,11.56171562913966
147,7.618251097876695,False,9.15957325492253,5.198497031265826,10.589602587022357,203.088133242846,169.11516527954575,4.118811771151956,3.981339658035706,12.312682380588432
148,6.984716320118266,False,8.922658299524402,4.795790545596741,10.276198723851586,235.68959750023805,0.0,-0.0,0.0,11.856515169360305
149,7.203405521083095,False,8.738735461363474,0.0,10.034475069105715,205.1347623584175,104.27195617018407,4.336854225785726,4.878444466218247,11.652687407345388
150,6.876264611890766,False,9.245321340871428,0.0,10.703602290953299,217.4359329655298,171.01884976582272,-0.0,0.0,11.711776323715394
151,7.444248649496705,False,9.53899642739739,6.07993319509559,11.096335340125865,331.5521180778554,296.84715853113073,-0.0,4.762056613590274,12.827729194939907
152,7.597396320212795,False,9.602585141913492,5.53338948872752,11.181843929945304,192.91780128765075,188.25116787547086,-0.0,4.309311822332093,12.154779351142624
153,7.132497551660044,False,9.51044496442652,0.0,11.057996511846696,315.87945319750844,209.36929347721832,4.793803367658403,0.0,12.367340793126296
154,7.090076835776092,False,9.336091577281744,0.0,10.824608862766237,254.88224903292593,129.1955054614332,-0.0,0.0,11.736069016284437
155,6.999422467507961,False,9.169518377455928,0.0,10.60280884913602,146.87853918549717,0.0,-0.0,2.2255702787664577,11.27720313144916
156,6.946975992135418,False,8.881836305004146,0.0,10.222428879554961,0.0,227.63497190722717,-0.0,0.0,11.603679828238693
157,7.584773077612199,False,9.392911897525345,4.442651256490317,10.900529680237558,183.97313999967253,243.81713039826585,-0.0,4.441773477842765,12.504323669331189
158,7.5740450053721995,False,9.437635294412868,0.0,10.960381081638053,221.0952505940534,243.2331252127944,-0.0,5.063624447912716,12.448626590364206
159,7.808729306744399,False,9.87189368094495,6.124683390894205,11.545857896998207,284.5870951059427,212.99080686304876,4.45293138031111,5.032251128285265,12.676076274775909
160,7.116394144093465,False,9.316500567804573,0.0,10.798463149923824,259.914353235132,194.73390792212024,-0.0,0.0,11.998433280751929
161,7.889084407035514,False,9.52427481557203,6.499787040655854,11.076562968862438,311.4776835919253,257.162133623255,4.779958344472921,0.0,12.929991484756872
162,7.340186835320115,False,9.40771473139643,5.424950017481403,10.920330506466897,306.906157851482,199.6397720242384,-0.0,4.370229001838203,12.301382825334498
163,6.782192056006791,False,8.612503371220562,0.0,9.869366830933675,202.74632791383826,0.0,-0.0,0.0,11.544424132029599
164,7.38770923908104,False,8.594154232552366,0.0,9.84542028882024,246.78941627670025,95.66487564479634,-0.0,0.0,11.931635799828413
165,7.2115567333138015,False,9.220884585851854,0.0,10.671083475816069,160.43998416210346,0.0,4.099872875095126,0.0,11.755871643580617
166,7.532088143541722,False,9.278746404640243,0.0,10.748121993873829,318.0722814258808,126.14466830260716,4.887575514986298,0.0,12.154779351142624
167,7.6783263565068856,False,9.26501793326688,5.707110264748875,10.729831116474138,312.9473493442928,275.18401257628227,4.260098173200255,4.932207491485129,12.693498620467778
168,7.450079569807499,False,9.01724094201035,0.0,10.401042252328352,195.52092191352273,171.01884976582272,3.8707525234931164,3.981339658035706,12.119969946476761
169,7.442492722794441,False,9.721305985943088,6.483107351457199,11.34194047193998,328.09212266473514,193.1949804401652,5.001809440429942,4.277491594404858,12.337100907936577
170,7.231287004327616,False,9.422058905620926,0.0,10.93952646767969,174.33339376570598,237.96232572810112,4.447490087456993,0.0,11.763684183317412
171,7.412160334945205,False,10.366277727263562,4.727387818712341,12.22204563748124,235.68959750023805,198.41594370446313,4.368796617578753,4.244688582075027,12.2783933071098
172,7.4770384723196965,False,8.576593534697684,0.0,9.822515431716663,233.08968788097368,191.0357046863262,4.840502419378707,3.6593256063164024,12.384218830913648
173,7.216709486709457,False,9.229848838364227,6.198478716492308,10.683009653543008,280.01969695163353,191.0357046863262,-0.0,3.0991248764143817,12.0015054797889
174,7.409136443920128,False,9.426741242423,4.890349128221754,10.945794407452938,316.464727881311,224.9619423361224,4.310040661677823,0.0,12.122691036591123
175,7.67693714581808,False,9.442641861075158,0.0,10.967086311818537,255.19776990029476,212.99080686304876,-0.0,3.4694378952082165,12.400816722322686
176,7.630461261783627,False,9.213236175088209,5.594711379601839,10.660910529245998,247.10851948154334,196.2700288255104,-0.0,5.609283253731937,12.259613412458204
177,7.560080465021827,False,9.521494800613105,0.0,11.072830184395444,231.1330781631039,174.4963135204254,-0.0,0.0,12.058152515453552
178,7.711548979629146,False,9.765546451422905,6.618738983517219,11.401749884672332,401.8623454862548,378.10577299095627,-0.0,4.21083974482338,13.1260306447518
179,6.875232087276577,False,9.050171619823361,0.0,10.44459464333492,217.26908996312272,183.58894020794867,-0.0,0.0,11.512925464970229
180,7.329749689041512,False,7.6577552711348655,6.124683390894205,8.641251344075894,180.7799299950887,171.01884976582272,-0.0,0.0,12.083905011555967
181,7.496652438168283,False,8.934323331054905,0.0,10.291576132552002,187.32287126487572,95.66487564479634,-0.0,0.0,12.206572520571825
182,7.200424892944957,False,9.111624399037025,4.59511985013459,10.525987662058629,0.0,108.51413020432587,3.9724794484892225,0.0,11.695247021764184
183,7.641084249174914,False,9.343646739284408,0.0,10.834696045017697,280.01969695163353,184.8348505375304,4.554816498786402,5.65482748573742,12.206072645530174
184,7.132497551660044,False,8.914357274485015,0.0,10.265259291352406,133.65637745357606,212.99080686304876,3.8977350601663354,0.0,11.751942365440728
185,8.190908881182514,False,10.04107321548869,0.0,11.776087724061908,240.05436106019934,289.5745876588743,-0.0,5.748729952986558,13.071070083016778
186,7.104144092987527,False,9.205026277152413,0.0,10.649993442745897,252.9862398494922,188.87077218572534,4.221772805206092,3.3976869516154258,12.061046873479915
187,7.412160334945205,False,9.250522161609014,0.0,10.710526373148644,163.39884750325936,82.40481040341002,-0.0,0.0,11.813030057420567
188,7.1098794630722715,False,8.85623355614316,5.62040086571715,10.18874013945241,236.66197506482825,198.41594370446313,3.9955697150229277,0.0,11.940393392554734
189,7.373374309910049,False,8.5016733797582,0.0,9.724934915281757,314.56119241130614,244.4008119540115,-0.0,4.932207491485129,12.56374708980199
190,7.910957382845589,False,9.265775078864284,0.0,10.730839683089247,197.7671927172944,171.01884976582272,-0.0,4.427844353071235,12.66032791780777
191,7.2991214627108,False,8.918917979908679,4.9344739331306915,10.271269228851962,175.23367317986558,184.8348505375304,-0.0,3.568653066502225,12.122691036591123
192,7.266128779556451,False,9.106866963499908,0.0,10.519681001424198,290.4866256991215,239.72223388311917,-0.0,3.6593256063164024,12.165250651009918
193,7.443663683115591,False,7.8328075165248645,3.9318256327243257,8.86371718853732,217.60273118462354,151.74820434321248,-0.0,3.7950223254993545,11.77528972943772
194,6.761572768804055,False,8.87905466204227,0.0,10.218767431282057,199.66093546684252,142.56230808809255,-0.0,0.0,11.751942365440728
195,7.283448228756631,False,7.731930721948486,0.0,8.73537039363846,198.11197981095182,171.01884976582272,3.77436526145844,0.0,11.908340237224891
